,Name,Region,Type,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,LASpendGrowth15to19,%ChildcareGood,%FSM_GoodEarlyYears,%FSM_GoodPrimary,%FSM_GoodKS2,%FSM_GoodSecondary,%FSM_AttainmentScore,%FSM_Neet,%FSM_KS5Score,%FSM_2ALevels,%ProfessionalJobs,%JobsSubLivingWage,%FamiliesOwnHouse,PerPupilFunding,%13-19PerPupilGrowth,%5GoodGCSEs,Avg8Score,PupilProgress,%BadSchools,High Blood Pressure,Depression,Obesity,Diabetes,Asthma,DiseasesPerPop,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000551,Beckenham,London,Large City,93099,0.123,0.1147,0.0984,0.1318,0.14550000000000002,0.1446,0.102,0.08070000000000001,0.0592,34.4807253262058,2700.030208739361,4445,0.4022082018927444,47.74487373656001,0.016882472,-0.0075731309999999994,800,490000.0,0.8148148148148149,11.778846153846152,0.375861599,0.392970985,0.135267675,0.08099713900000001,0.122,0.117,0.001,0.031,0.073,0.036000000000000004,0.107,0.047,0.109,0.105,0.17,0.08,0.156,0.16925,0.17725000000000002,0.13125,0.36625,0.8669133790000001,0.034708255,0.050154578,0.03842043,0.32625760000000004,0.620484766,0.021951248,0.004654584,0.017319649,0.004332786,0.002022733,0.8680166880000001,0.011607728,0.032409695,0.007872568,0.026582846,0.004723541,0.018572364,0.00632104,0.005907299,0.00919424,0.004275322,0.004505177,62.8,0.0005,0.1131,-0.0084,0.9762,0.551,0.6347,0.5421,1.0,39.83,0.9144,28.23,0.4206,0.4617,0.3217,0.7939,4425.94,-0.029179836673634774,0.6890000000000001,48.1,-0.06,0.0,0.12988,0.08912,0.06595,0.05036,0.04787,0.5715600000000001,0.466,0.7627824806772175,Con,con safe,con safe
E14000552,Bedford,East of England,Large Town,106761,0.1352,0.1194,0.1239,0.1441,0.134,0.1294,0.0955,0.0687,0.0498,33.9672267949843,3143.059062324294,3835,0.30000000000000004,35.92135704985903,0.054382107,-0.005545113999999997,540,240000.0,0.6053511705685619,8.547008547008549,0.280175353,0.311933755,0.194154895,0.193886995,0.172,0.18,0.003,0.052000000000000005,0.061,0.062,0.133,0.053,0.11,0.058,0.06,0.057,0.224,0.1965,0.16949999999999998,0.1385,0.2715,0.744266123,0.040379554,0.154295213,0.052025409,0.29793402299999994,0.561237211,0.079235351,0.003502662,0.019502108,0.000979558,0.025320088,0.77345497,0.009350326,0.083549364,0.0074307880000000015,0.028357707000000003,0.003720341,0.06335464,0.00664912,0.005204519,0.014752736,0.002374686,0.0018008029999999997,66.5,0.00356,0.1318,0.0087,0.9532,0.4928,0.9407,0.2671,0.8629,38.7,0.8801,26.28,0.3372,0.2934,0.2123,0.6291,4349.57,-0.06713035943696287,0.5820000000000001,43.7,0.03,0.13,0.13554000000000002,0.1096,0.103,0.07409,0.06423,0.7008199999999999,0.519,0.6773865708836264,Lab,con lab marginal,con lab marginal
E14000553,Bermondsey and Old Southwark,London,Large City,146406,0.1068,0.0913,0.2378,0.2226,0.1281,0.1055,0.0583,0.0306,0.019,10.426517667466904,14041.69682240312,10490,0.5415135929463629,71.65006898624374,0.043684244,-0.013391877999999996,750,565000.0,0.8524590163934427,14.487179487179489,0.077001252,0.167032648,0.280874,0.435039834,0.063,0.097,0.0,0.086,0.047,0.038,0.101,0.066,0.08,0.14400000000000002,0.196,0.081,0.158,0.12224999999999997,0.11525,0.13625,0.46925,0.584530754,0.057341806,0.121180506,0.201459035,0.35774806000000003,0.512622311,0.08542387900000001,0.01518313,0.017830891,0.004023016,0.002631953,0.582159624,0.018423673,0.103270577,0.018779343,0.11133241699999999,0.009342249,0.026643588,0.021743254,0.03122777,0.030287223,0.029093754,0.017696527,35.9,0.01341,0.2141,-0.0032,0.7977,0.626,0.9226,0.5398,0.985,47.85,0.9182,28.54,0.5345,0.418,0.113,0.1911,6563.69,-0.0727837014685857,0.662,48.8,0.18,0.105,0.09685,0.07441,0.08234,0.05519,0.0395,0.4778000000000001,0.261,0.6721775394697647,Lab,lab safe,lab safe
E14000554,Berwick-upon-Tweed,North East,Rural,75425,0.0863,0.0863,0.0902,0.1002,0.1102,0.1657,0.1629,0.1257,0.067,2379.41801142358,31.698927905010706,3500,0.13636363636363644,46.403712296983755,0.028975322,-0.0034488859999999948,520,176100.0,0.1623762376237623,6.51257396449704,0.350176088,0.277084701,0.165074912,0.174864203,0.18,0.149,0.053,0.081,0.095,0.037000000000000005,0.134,0.036000000000000004,0.084,0.051,0.033,0.068,0.24,0.1905,0.17650000000000002,0.1235,0.2695,0.986528963,0.004926173,0.005890276999999999,0.001862173,0.28558599,0.7043503529999999,0.002733828,0.002350828,0.000356586,0.000396207,0.000911276,0.9685279590000001,0.002337621,0.013721968,0.000832035,0.003803587,0.000911276,0.00246969,0.001756518,0.0012810687999999998,0.002628173,0.0005546897,0.001162207,29.6,0.06252,0.2489,0.0256,1.0,0.5685,0.8442,0.3555,0.4028,31.63,0.9251,22.6,0.2416,0.2873,0.3737,0.6363,4832.42,-0.013546229877642979,0.54,40.7,-0.34,0.27,0.18906,0.08551,0.13193,0.08029,0.07315,0.89389,0.5529999999999999,0.7191490808917306,Con,con safe,con safe
E14000555,Bethnal Green and Bow,London,Large City,150337,0.1247,0.1121,0.2356,0.2313,0.1212,0.0785,0.051100000000000007,0.0269,0.0186,9.17622081991577,16383.324132055921,8825,0.6825548141086751,58.7014507406693,0.048118427000000005,-0.03269420799999999,700,532500.0,0.9722222222222224,14.629120879120881,0.08351512700000001,0.15015435300000002,0.305865404,0.426692735,0.055,0.119,0.0,0.102,0.038,0.036000000000000004,0.092,0.048,0.102,0.14400000000000002,0.179,0.084,0.208,0.12275,0.11175,0.13574999999999998,0.42075,0.469425852,0.041659021,0.400204227,0.066261936,0.364999083,0.249866375,0.35427719,0.008599852,0.00930188,0.006501743000000001,0.003079353,0.59392426,0.01249292,0.08389243,0.012588651,0.040454404000000006,0.005719938000000001,0.17411109600000002,0.011192571,0.016274301999999997,0.021587383,0.01092931,0.016832733,32.3,0.00559,0.2154,-0.006999999999999999,0.8809999999999999,0.5999,0.9526,0.5925,0.8931,47.07,0.9544,28.6,0.6026,0.3479,0.1447,0.2139,6838.66,-0.10227651625539202,0.662,48.0,0.18,0.06000000000000001,0.07522000000000001,0.07658,0.06811,0.0679,0.04364,0.4592300000000002,0.309,0.6982282892826024,Lab,lab safe,lab safe
E14000556,Beverley and Holderness,Yorkshire and The Humber,Rural,100605,0.0946,0.1057,0.08289999999999999,0.0932,0.1258,0.1588,0.1499,0.1244,0.0647,776.1934954120981,129.61329951185257,3945,0.11440677966101688,39.21276278514985,0.024017398,-0.011889235,620,168000.0,0.2584269662921348,5.2109181141439205,0.388274465,0.367063261,0.129386016,0.095741461,0.209,0.146,0.028,0.051,0.095,0.044,0.14,0.034,0.117,0.051,0.035,0.052000000000000005,0.225,0.18824999999999995,0.17125,0.13225,0.28325,0.984982155,0.005834703,0.006937481999999999,0.001243133,0.31736977200000005,0.6730260259999999,0.002345912,0.002215583,0.00131331,0.0007017680000000001,0.000300758,0.968651,0.002015078,0.01272206,0.001182981,0.0036892970000000002,0.001012552,0.002596543,0.002275735,0.0016040421000000002,0.002065204,0.000711794,0.001473714,57.8,0.02567,0.1606,0.0326,0.9474,0.5069,0.9064,0.3421,0.6459,38.48,0.8883,22.32,0.422,0.2913,0.27,0.7522,4381.05,-0.03960356971398882,0.6829999999999999,48.0,-0.01,0.17,0.17862,0.07864,0.10104,0.07739,0.06448999999999999,0.7781899999999999,0.5870000000000001,0.6920912010116915,Con,con safe,con safe
E14000557,Bexhill and Battle,South East,Rural,106127,0.0937,0.0999,0.0857,0.0862,0.1119,0.14880000000000002,0.1458,0.1388,0.0892,528.9521186967701,200.6363076141471,4810,0.1212121212121211,45.32305633816089,0.028841472000000007,-0.0023466709999999946,540,280000.0,0.382716049382716,9.971509971509972,0.4412523270000001,0.30875328,0.141021328,0.08890085,0.175,0.151,0.017,0.047,0.053,0.038,0.153,0.046,0.1,0.067,0.079,0.075,0.234,0.18900000000000006,0.18,0.127,0.27,0.971844689,0.010900752,0.012171513,0.003137193,0.3364241960000001,0.645904276,0.004685933,0.00319676,0.00205506,0.001886287,0.00012906200000000002,0.9383084979999999,0.006085757,0.017423332,0.002501812,0.010116453000000001,0.001330329,0.006453085999999999,0.004537016,0.0025018115,0.00620489,0.0014891738,0.0030478420000000003,30.1,0.01234,0.2096,-0.1157,0.9453,0.5961,0.9093,0.3562,0.7169,38.54,0.8845,27.96,0.3237,0.3807,0.314,0.7215,4333.87,-0.030493179245578594,0.6970000000000001,48.1,0.07,0.02,0.18817,0.11365,0.08338999999999999,0.07153999999999999,0.06277999999999999,0.82644,0.5770000000000001,0.7324882271212698,Con,con safe,con safe
E14000558,Bexleyheath and Crayford,London,Large City,94574,0.1338,0.1193,0.122,0.14529999999999998,0.1322,0.1356,0.0914,0.0719,0.0486,21.61365956847191,4375.658814297057,3125,0.4952153110047848,33.042908198870734,0.024448549,-0.018107439,690,340000.0,0.7435897435897436,9.476031215161651,0.322308635,0.406574937,0.097854884,0.15804917,0.175,0.14800000000000002,0.001,0.038,0.076,0.064,0.107,0.048,0.094,0.071,0.113,0.065,0.238,0.22875,0.19075,0.12575,0.21575,0.84114607,0.021059102000000003,0.06194791,0.068800656,0.3225912940000001,0.614515982,0.021491667,0.005543666,0.015811402,0.000796831,0.016209816999999998,0.8797354520000001,0.009163555,0.021320918,0.0054981330000000005,0.042528003,0.001673345,0.021400601,0.004883435,0.004951735,0.005657499,0.0019123942,0.00127493,56.7,0.0258,0.20800000000000002,0.0018,0.9155,0.6565,0.7345,0.4351,0.8078,48.77,0.9323,27.81,0.3725,0.2522,0.334,0.74,4673.07,-0.08080096777048906,0.716,51.8,0.02,0.215,0.14015,0.06559,0.10916,0.06982000000000001,0.04804,0.62776,0.653,0.6932710709637908,Con,con safe,con safe
E14000559,Birkenhead,North West,Large Town,90212,0.1288,0.1195,0.1212,0.13019999999999998,0.12619999999999998,0.1418,0.1083,0.0803,0.0438,25.1058262425638,3593.269511562889,2355,0.2362204724409449,26.105174477896515,0.077759667,-0.013124104,540,120000.0,0.11111111111111116,4.2735042735042725,0.239576307,0.28976492,0.204601664,0.247095856,0.19,0.152,0.001,0.054000000000000006,0.07,0.05,0.174,0.053,0.087,0.054000000000000006,0.05,0.06699999999999999,0.278,0.196,0.187,0.13,0.209,0.958229188,0.012148438,0.0255804,0.002398163,0.2970681620000001,0.6826656759999999,0.010110563,0.003321399,0.002251796,0.000810646,0.0013510770000000002,0.9538044090000001,0.006530208000000001,0.013353149,0.001125898,0.004177082,0.000934495,0.008658155,0.002882299,0.0046049219,0.002172983,0.0006305029,0.0011258980000000002,56.0,0.00034,0.1228,0.0086,0.9359,0.5535,0.9091,0.3596,0.512,41.5,0.8683,26.68,0.2829,0.1983,0.2907,0.5574,4666.98,-0.07027826031523432,0.674,46.3,-0.04,0.33,0.15178,0.16953,0.12269,0.0734,0.06782,0.86335,0.517,0.6787885366912723,Lab,lab safe,lab safe
E14000560,"Birmingham, Edgbaston",West Midlands,Large City,105856,0.1255,0.1416,0.1916,0.1377,0.1177,0.1041,0.0797,0.0623,0.0396,28.310221919779806,3739.144126102398,2955,0.33710407239819,27.915281136638452,0.078137608,-0.0040795360000000095,540,199700.0,0.3470489038785836,7.111823361823362,0.25215946,0.262585308,0.202120426,0.25198317800000003,0.126,0.129,0.001,0.062,0.05,0.036000000000000004,0.199,0.045,0.138,0.07400000000000001,0.07200000000000001,0.068,0.219,0.1365,0.13449999999999998,0.1725,0.3375,0.6867078120000001,0.051932317,0.163604921,0.076878469,0.31688551099999995,0.5240348770000001,0.070054262,0.006202883,0.029844255,0.00535374,0.042995609,0.8030403449999999,0.014000497,0.031345787,0.004090382,0.033872504,0.014953194,0.050689669000000014,0.01106992,0.015222433999999998,0.017614531,0.0020296579999999997,0.002060724,61.2,0.01978,0.1442,-0.0195,0.93,0.5284,0.7351,0.359,0.8109,43.7,0.9031,27.52,0.3562,0.3986,0.188,0.5553,5157.45,-0.11285703227804013,0.67,50.7,0.3,0.24,0.10831,0.08872999999999999,0.0804,0.06201,0.0561,0.5777,0.473,0.6420819197838187,Lab,lab safe,con lab marginal
E14000561,"Birmingham, Erdington",West Midlands,Large City,104071,0.1495,0.1301,0.1494,0.1442,0.1188,0.1261,0.083,0.059,0.039900000000000005,22.031576209042896,4723.720128443823,2440,0.5641025641025641,23.445532376934977,0.108056944,-0.004328707999999987,450,140000.0,0.2727272727272727,5.982905982905983,0.214372805,0.299941475,0.167138119,0.288821693,0.198,0.17800000000000002,0.001,0.057,0.046,0.065,0.142,0.056,0.1,0.042,0.057,0.058,0.336,0.185,0.16699999999999998,0.129,0.183,0.730818794,0.055779419,0.103970218,0.101883859,0.318231095,0.5753032379999999,0.07771686900000001,0.003722719,0.009787478,0.000971589,0.010257931,0.8498639779999999,0.021630633,0.031919246,0.00204545,0.022561312000000004,0.004592035,0.032369245,0.004111354,0.004827262000000001,0.024412445,0.0009920427,0.000674998,62.7,0.02407,0.2128,-0.0195,0.9088,0.5626,0.7141,0.3807,0.2755,37.4,0.8452,22.5,0.3196,0.2118,0.2133,0.5059,5185.06,-0.09542028014605697,0.456,36.4,-0.39,0.265,0.13146,0.10082,0.10706,0.08366,0.06076,0.7054699999999999,0.63,0.5737009544008483,Lab,lab safe,con lab marginal
E14000562,"Birmingham, Hall Green",West Midlands,Large City,120133,0.1512,0.1515,0.1594,0.1502,0.12710000000000002,0.1026,0.0768,0.0471,0.0341,19.760733574312397,6079.379571017782,3540,0.42741935483870974,29.467340364429425,0.102351542,-0.004486105000000004,550,180000.0,0.2,6.293706293706293,0.291713383,0.290974416,0.216160432,0.17829477100000002,0.14,0.159,0.001,0.061,0.046,0.061,0.132,0.048,0.14400000000000002,0.065,0.08,0.061,0.276,0.1635,0.1435,0.1275,0.2895,0.35527678100000004,0.038419727,0.495082137,0.060903851,0.18737921,0.266211692,0.465816538,0.003649572,0.034476808,0.002873067,0.035934912,0.6822197680000001,0.016884663,0.022587659,0.003106019,0.041560257,0.025667794,0.179933393,0.005142187,0.005444160799999999,0.015081447,0.0010698513,0.001302803,58.1,0.0053100000000000005,0.1275,-0.0195,0.9517,0.5828,0.8011,0.4774,0.8683,44.12,0.9118,28.02,0.5476,0.2785,0.338,0.6256,4722.6,-0.08564281482456704,0.675,52.1,0.17,0.045,0.11146,0.08799,0.09659,0.09896,0.061229999999999986,0.6358500000000001,0.336,0.6962604285111983,Lab,lab safe,lab safe
E14000563,"Birmingham, Hodge Hill",West Midlands,Large City,129538,0.1853,0.1787,0.15460000000000002,0.14300000000000002,0.1173,0.0886,0.0621,0.0404,0.03,20.509353861373604,6316.044906902995,2055,0.7489361702127659,15.86407077459896,0.129356505,-0.025151923999999992,460,130000.0,0.2380952380952381,5.434782608695652,0.256490135,0.275586961,0.15173619,0.282146747,0.174,0.19,0.001,0.071,0.037000000000000005,0.099,0.128,0.065,0.102,0.033,0.052000000000000005,0.049,0.392,0.19275,0.15675,0.11675,0.14175,0.356654449,0.041502983,0.498249478,0.08391821,0.17131280899999998,0.293668535,0.5211870679999999,0.00175874,0.00414208,0.000608163,0.005588521,0.7120103881000001,0.010010026,0.024523743,0.002523053,0.031690198999999995,0.007034961,0.189648088,0.006648696,0.0021039138,0.013157678,0.0003944837,0.000254771,60.6,0.00512,0.2566,-0.0195,0.9141,0.5478,0.7038,0.3797,0.6529,42.46,0.89,14.59,0.5167,0.2783,0.2157,0.5312,5000.16,-0.09699417038091174,0.477,40.5,-0.2,0.25,0.10228,0.07281,0.11075,0.10607,0.0575,0.6198600000000001,0.515,0.6149832228064149,Lab,lab safe,lab safe
E14000564,"Birmingham, Ladywood",West Midlands,Large City,147715,0.14550000000000002,0.1395,0.2671,0.168,0.1102,0.0781,0.0459,0.0269,0.019,25.736807335809,5739.445381575212,12335,0.7251748251748251,83.50539891006329,0.132816526,-0.023951767000000013,530,160000.0,0.4545454545454546,5.805515239477503,0.131733266,0.155168803,0.296326548,0.381900813,0.115,0.154,0.001,0.107,0.043,0.055,0.13699999999999998,0.065,0.106,0.073,0.081,0.061999999999999986,0.263,0.15425,0.13925,0.17024999999999998,0.27325,0.273322125,0.059024571,0.404789531,0.226437135,0.22848934,0.325329734,0.352237298,0.009298067,0.033364116,0.001389185,0.042709542,0.597104812,0.011531813,0.051068331,0.006164508000000001,0.074629222,0.023647715,0.143867459,0.011247662,0.027767911,0.049710718,0.001894343,0.0013655059999999998,39.4,0.02267,0.1444,-0.0195,0.7206,0.5945,0.6716,0.3662,0.7656,47.12,0.9151,26.3,0.5187,0.2447,0.1473,0.3513,5447.36,-0.095460998796131,0.586,45.0,0.05,0.24,0.09516,0.07293,0.09609,0.08594,0.05198,0.5358899999999999,0.35600000000000004,0.5921197320880283,Lab,lab safe,lab safe
E14000565,"Birmingham, Northfield",West Midlands,Large City,103918,0.1471,0.1245,0.1376,0.127,0.1197,0.1261,0.0988,0.0727,0.046500000000000014,24.426213222649203,4254.3639103109945,1815,0.41796875,17.465694104967383,0.085446265,-0.007707286999999994,520,155000.0,0.37777777777777777,5.732248520710058,0.250931562,0.318027172,0.102552827,0.300854028,0.183,0.142,0.001,0.05,0.051,0.045,0.18600000000000005,0.052000000000000005,0.121,0.045,0.064,0.059,0.3,0.19075,0.17175,0.13174999999999998,0.20675,0.858433082,0.04684388,0.04205202,0.044270474,0.352891878,0.607787265,0.022598647000000003,0.003066396,0.004742561,0.001281773,0.003667843,0.915343811,0.014572775,0.011743014,0.0028692,0.016189781,0.005738399999999999,0.009869654,0.006951155,0.0056989608,0.009425963,0.0007690641000000001,0.000828222,65.8,0.02169,0.2294,-0.0195,0.9048,0.4999,0.5699,0.3587,0.8355,36.6,0.8757,24.35,0.2995,0.2586,0.395,0.5593,5102.67,-0.08789356461305807,0.53,41.3,-0.31,0.22,0.14517,0.13973,0.12226,0.07572999999999999,0.06736,0.80808,0.618,0.6152899532645668,Lab,con lab marginal,con lab marginal
E14000566,"Birmingham, Perry Barr",West Midlands,Large City,112444,0.1475,0.1432,0.1594,0.1461,0.1245,0.1152,0.07629999999999999,0.0516,0.0362,24.868515563506893,4521.540488126482,2745,0.4918478260869565,24.412151826687058,0.107208519,0.006148107999999999,480,140000.0,0.21739130434782614,5.608974358974358,0.30109826300000003,0.317598606,0.182612598,0.177649295,0.17800000000000002,0.171,0.001,0.061,0.056,0.068,0.133,0.056,0.105,0.043,0.068,0.06,0.29,0.18475000000000005,0.16375,0.14775,0.21375,0.396731721,0.041142964,0.388448968,0.15240452,0.19118498500000006,0.416584182,0.226613129,0.00598562,0.041731254,0.000747035,0.101241946,0.7020450084000001,0.01119619,0.03549351,0.001764871,0.035932393000000014,0.008292091,0.147894295,0.00779718,0.0052852736,0.043141283,0.0007376975,0.000420208,61.0,0.0055,0.2031,-0.0195,0.8706,0.569,0.8467,0.4349,0.7239,42.79,0.8569,27.24,0.5271,0.2078,0.2863,0.633,4964.04,-0.08381950429940621,0.62,46.7,-0.06,0.215,0.12711,0.07193,0.10328,0.09943,0.05609,0.6322800000000001,0.512,0.6327703762873363,Lab,lab safe,lab safe
E14000567,"Birmingham, Selly Oak",West Midlands,Large City,110024,0.119,0.1112,0.255,0.1223,0.1042,0.1063,0.0821,0.0593,0.0406,21.872699247055802,5030.197633920738,2120,0.30864197530864196,19.26852323129499,0.067790125,-0.005613413999999997,580,180000.0,0.3533834586466165,5.9681697612732085,0.260231003,0.30531307,0.187525836,0.217945289,0.15,0.138,0.001,0.057,0.05,0.039,0.166,0.043,0.16,0.058,0.07,0.069,0.227,0.14300000000000002,0.139,0.211,0.28,0.775682973,0.043808315999999986,0.123929776,0.044903764000000006,0.34255815999999994,0.5355203860000001,0.073337369,0.005112091,0.018084503,0.005554114000000001,0.015192136,0.857207376,0.018391997,0.021005698,0.00405508,0.02277379,0.0067937,0.033017191,0.007793056,0.013990987,0.011598297,0.001623954,0.0017488730000000002,66.2,0.01451,0.1486,-0.0195,0.9198,0.4971,0.9553,0.4884,0.7197,49.71,0.8974,28.53,0.3745,0.3566,0.227,0.6116,5007.93,-0.09873554861281086,0.588,45.3,0.04,0.115,0.11719,0.10893,0.09123,0.0648,0.05911,0.65671,0.469,0.6605217157455964,Lab,lab safe,lab safe
E14000568,"Birmingham, Yardley",West Midlands,Large City,113280,0.16269999999999998,0.1391,0.1463,0.1409,0.1175,0.1168,0.0795,0.0576,0.0397,22.601357805752897,5012.0882547669735,2825,0.3231850117096018,24.938206214689263,0.088869714,-0.009850915000000002,490,150000.0,0.3043478260869565,5.8869701726844585,0.259126113,0.333437885,0.158226168,0.225541052,0.201,0.17,0.001,0.065,0.043,0.071,0.133,0.059,0.096,0.039,0.066,0.055,0.334,0.195,0.168,0.126,0.177,0.65637355,0.040950739,0.236897825,0.052830295,0.24456145,0.509565478,0.206037213,0.002323446,0.014259214,0.000880661,0.019636868,0.8212070670000001,0.021491877000000003,0.026738369,0.002117334,0.020264573,0.004571943,0.08247297099999999,0.005368285,0.00244524,0.011963874,0.0007401297000000001,0.0006183369999999999,62.4,0.007390000000000002,0.1637,-0.0195,0.9021,0.5873,0.7398,0.3663,0.7045,38.37,0.8689,26.37,0.4269,0.232,0.319,0.6135,4993.02,-0.07794500563239826,0.536,41.7,-0.26,0.17500000000000002,0.12821,0.09577,0.10249,0.09415,0.06415,0.6957300000000001,0.601,0.6145547732877751,Lab,lab safe,lab safe
E14000569,Bishop Auckland,North East,Rural,89415,0.1063,0.1086,0.1103,0.109,0.1206,0.1533,0.13570000000000002,0.1008,0.0554,922.6703353848527,96.9089354787854,3200,0.12874779541446202,35.78817871721747,0.057015673,-0.0007273020000000062,520,120000.0,0.19148091148289725,4.437869822485207,0.334835373,0.313943366,0.141584311,0.190767576,0.26,0.151,0.023,0.055,0.071,0.042,0.141,0.037000000000000005,0.094,0.038,0.034,0.055,0.3,0.1885,0.1705,0.13049999999999998,0.2095,0.987549201,0.005290155,0.005221303,0.001067211,0.246181564,0.7453036959999999,0.001985243,0.0017098329999999998,0.000860654,0.000218032,0.000826228,0.976108236,0.001801636,0.010626212,0.000631147,0.002777045,0.000562294,0.002077046,0.001388522,0.0013081946,0.00146885,0.0003098356,0.000940982,29.0,0.04792,0.2432,0.013999999999999999,0.9855,0.5369,0.8193,0.4387,0.6481,40.55,0.8582,27.34,0.2345,0.2317,0.264,0.6617,4798.63,-0.04705894034474545,0.616,44.7,-0.23,0.265,0.17101,0.12388,0.14645999999999998,0.08225,0.06856,0.8916599999999999,0.609,0.6408270643354369,Lab,con lab marginal,con lab marginal
E14000570,Blackburn,North West,Large Town,109457,0.1552,0.1462,0.1321,0.1451,0.12710000000000002,0.1141,0.08800000000000001,0.0582,0.034,40.33623073121729,2713.6149812651747,3655,0.4221789883268483,33.39210831650785,0.077708232,0.011402217000000006,490,107750.0,0.14627659574468074,4.2288069073783365,0.316165488,0.291745494,0.151100269,0.218435726,0.22,0.192,0.001,0.052000000000000005,0.053,0.047,0.14800000000000002,0.049,0.103,0.039,0.047,0.047,0.308,0.199,0.16599999999999998,0.126,0.2,0.592674785,0.013837346,0.375389292,0.007571378,0.16935829800000002,0.458077691,0.362596274,0.002004737,0.004699476,0.00036365,0.001165545,0.8137925890000001,0.004363799,0.022136024,0.001808925,0.019842231000000002,0.007776514,0.122633944,0.002592171,0.0021632507,0.001790277,0.000606083,0.000484866,52.9,0.00182,0.215,-0.0082,0.8784,0.4816,0.8203,0.4351,0.654,44.1,0.9051,28.26,0.4298,0.2157,0.284,0.643,4818.33,-0.050719398239085,0.685,47.5,0.23,0.235,0.12356,0.10658,0.11291,0.08992,0.06945,0.7199300000000001,0.537,0.6750537756141741,Lab,lab safe,lab safe
E14000571,Blackley and Broughton,North West,Large City,122538,0.17629999999999998,0.1362,0.1507,0.1661,0.1219,0.1036,0.0711,0.0458,0.0283,28.11528520101081,4358.4121279194605,4515,0.8851774530271399,36.845713166527936,0.08696191,0.0018268260000000038,490,129995.0,0.30092569427070304,5.101844583987441,0.161406514,0.203224177,0.235971097,0.372757023,0.13,0.17800000000000002,0.0,0.086,0.041,0.06,0.139,0.075,0.103,0.052000000000000005,0.06899999999999999,0.067,0.318,0.17675000000000002,0.16075,0.12375,0.21975,0.6804268920000001,0.037262763,0.170287303,0.082832223,0.235169836,0.5043249,0.167379959,0.006031385,0.006663416,0.072150893,0.005444499,0.7368040889999999,0.016622424,0.05726204,0.00754826,0.061893927,0.02025209,0.065469419,0.010582011,0.012288495,0.008090001,0.002076674,0.00111057,41.4,0.02618,0.2443,0.0054,0.9326,0.5503,0.9403,0.45,0.2685,40.57,0.8147,38.72,0.3828,0.2198,0.161,0.3961,5184.95,-0.05598938182639146,0.545,42.6,-0.22,0.26,0.10952,0.10075,0.10436,0.07545,0.05618,0.64086,0.5,0.5612717731129969,Lab,lab safe,lab safe
