ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
E14000633,Chichester,E12000008,South East,K02000001,United Kingdom,2011,104374,95867,92700,374,1599,1184,10,101,562,3245,2992,253,122,176,938,202,420,708,617,5,714,33,197,260,207,0,1,0.918495027,0.888152222,0.003583268,0.015319907,0.011343821,9.58093E-05,0.000967674,0.005384483,0.031090118,0.028666143,0.002423975,0.001168873,0.001686244,0.008986912,0.001935348,0.004023991,0.006783299,0.005911434,4.79047E-05,0.006840784,0.000316171,0.001887443,0.002491042,0.001983253,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4599,0.044062698,0.072401286,0.078930644
E14000652,Crawley,E12000008,South East,K02000001,United Kingdom,2011,106597,84999,82532,336,1400,711,20,44,831,6678,6144,534,470,794,4107,308,329,6148,683,8,553,33,337,124,151,0,1,0.797386418,0.774243178,0.003152059,0.013133578,0.006669981,0.000187623,0.00041277,0.007795717,0.062647166,0.057637645,0.005009522,0.00440913,0.007448615,0.038528289,0.002889387,0.003086391,0.057675169,0.00640731,7.5049E-05,0.005187763,0.000309577,0.00316144,0.00116326,0.00141655,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,14045,0.131757929,0.072401286,0.078930644
E14000659,Dartford,E12000008,South East,K02000001,United Kingdom,2011,103200,91934,90406,259,755,497,17,14,673,3591,3239,352,125,1190,1470,179,271,2308,627,16,457,9,137,132,67,0,1,0.890833333,0.876027132,0.00250969,0.007315891,0.004815891,0.000164729,0.000135659,0.006521318,0.034796512,0.031385659,0.003410853,0.00121124,0.011531008,0.014244186,0.001734496,0.002625969,0.022364341,0.006075581,0.000155039,0.004428295,8.72093E-05,0.001327519,0.00127907,0.000649225,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6988,0.067713178,0.072401286,0.078930644
E14000670,Dover,E12000008,South East,K02000001,United Kingdom,2011,97620,90339,87366,431,1520,1017,5,60,440,3308,3089,219,96,130,495,149,246,1127,408,11,503,20,96,118,74,0,1,0.925414874,0.894960049,0.004415079,0.01557058,0.010417947,5.1219E-05,0.000614628,0.004507273,0.033886499,0.031643106,0.002243393,0.000983405,0.001331694,0.005070682,0.001526327,0.002519975,0.011544765,0.004179471,0.000112682,0.005152633,0.000204876,0.000983405,0.001208769,0.000758041,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3473,0.035576726,0.072401286,0.078930644
E14000680,East Hampshire,E12000008,South East,K02000001,United Kingdom,2011,95282,86763,83455,438,1705,1155,10,69,465,3105,2873,232,105,123,1313,176,349,715,822,5,645,23,177,277,150,0,1,0.910591717,0.875873722,0.004596881,0.017894251,0.012121912,0.000104952,0.000724166,0.00488025,0.032587477,0.0301526,0.002434878,0.001101992,0.001290905,0.013780147,0.001847148,0.003662811,0.007504041,0.008627023,5.24758E-05,0.006769379,0.000241389,0.001857644,0.00290716,0.001574274,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4880,0.051216389,0.072401286,0.078930644
E14000681,East Surrey,E12000008,South East,K02000001,United Kingdom,2011,105074,95232,92317,367,1515,1019,14,43,796,3072,2707,365,147,255,1773,198,516,1079,568,7,717,41,238,220,172,0,1,0.90633268,0.878590327,0.003492777,0.01441841,0.009697927,0.000133239,0.000409235,0.007575613,0.029236538,0.025762796,0.003473742,0.001399014,0.002426861,0.016873822,0.001884386,0.004910825,0.010268953,0.005405714,6.66197E-05,0.006823762,0.000390201,0.00226507,0.002093762,0.001636942,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5931,0.056445933,0.072401286,0.078930644
E14000682,East Worthing and Shoreham,E12000008,South East,K02000001,United Kingdom,2011,96024,88972,86774,290,1094,799,15,52,586,2461,2134,327,211,168,789,231,348,808,685,10,371,16,131,137,48,0,1,0.926560027,0.903669916,0.003020078,0.011392985,0.008320836,0.000156211,0.000541531,0.006102641,0.025629009,0.022223611,0.003405399,0.002197367,0.001749563,0.008216696,0.002405649,0.003624094,0.008414563,0.007133633,0.000104141,0.003863617,0.000166625,0.001364242,0.001426727,0.000499875,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3953,0.041166792,0.072401286,0.078930644
E14000684,Eastbourne,E12000008,South East,K02000001,United Kingdom,2011,106852,94574,91567,416,1637,945,9,63,903,5611,4990,621,216,262,1093,557,579,1044,751,14,525,23,324,231,81,1,1,0.8850934,0.856951671,0.003893236,0.015320256,0.008844009,8.42287E-05,0.000589601,0.008450941,0.052511886,0.046700109,0.005811777,0.002021488,0.00245199,0.010229102,0.005212818,0.00541871,0.009770524,0.007028413,0.000131022,0.004913338,0.000215251,0.003032231,0.002161869,0.000758058,9.35874E-06,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5701,0.053354172,0.072401286,0.078930644
E14000685,Eastleigh,E12000008,South East,K02000001,United Kingdom,2011,103763,96530,93705,336,1390,1093,6,128,417,2454,2284,170,85,153,1102,190,362,1112,441,9,424,30,104,137,85,0,1,0.930293072,0.903067567,0.003238148,0.013395912,0.01053362,5.78241E-05,0.00123358,0.004018774,0.023650049,0.0220117,0.001638349,0.000819174,0.001474514,0.010620356,0.001831096,0.003488719,0.010716729,0.00425007,8.67361E-05,0.004086235,0.00028912,0.001002284,0.001320316,0.000819174,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4234,0.040804526,0.072401286,0.078930644
E14000694,Epsom and Ewell,E12000008,South East,K02000001,United Kingdom,2011,104197,89100,85903,441,1572,1173,11,65,1116,3961,3552,409,259,343,2615,704,1021,2193,1152,14,727,40,413,295,179,0,1,0.855110992,0.824428726,0.004232368,0.015086807,0.011257522,0.000105569,0.000623818,0.010710481,0.03801453,0.034089273,0.003925257,0.002485676,0.003291841,0.025096692,0.006756433,0.009798747,0.021046671,0.01105598,0.000134361,0.006977168,0.000383888,0.003963646,0.002831176,0.0017179,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,9955,0.095540179,0.072401286,0.078930644
E14000697,Esher and Walton,E12000008,South East,K02000001,United Kingdom,2011,109074,90041,86136,522,1945,1427,11,52,1152,5806,5076,730,333,252,2969,741,1192,1635,926,13,2286,102,591,616,367,0,1,0.825503786,0.789702404,0.004785742,0.017831931,0.013082861,0.000100849,0.000476741,0.010561637,0.053229917,0.046537213,0.006692704,0.003052973,0.002310358,0.027220052,0.006793553,0.010928361,0.014989823,0.008489649,0.000119185,0.020958249,0.000935145,0.00541834,0.005647542,0.003364688,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,12023,0.110227919,0.072401286,0.078930644
E14000699,Fareham,E12000008,South East,K02000001,United Kingdom,2011,97504,91921,88030,459,2140,1288,4,118,378,2070,1927,143,86,133,708,166,318,519,407,8,370,11,98,129,64,0,1,0.942740811,0.902834755,0.004707499,0.021947818,0.013209714,4.1024E-05,0.001210207,0.003876764,0.021229898,0.019763292,0.001466606,0.000882015,0.001364047,0.007261241,0.001702494,0.003261405,0.005322859,0.004174188,8.20479E-05,0.003794716,0.000112816,0.001005087,0.001323023,0.000656383,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3017,0.03094232,0.072401286,0.078930644
E14000700,Faversham and Mid Kent,E12000008,South East,K02000001,United Kingdom,2011,92804,86914,85008,277,945,678,6,39,428,2401,2161,240,67,149,759,92,219,697,258,4,393,21,82,184,96,1,1,0.936532908,0.915995,0.002984785,0.010182751,0.00730572,6.46524E-05,0.000420241,0.00461187,0.02587173,0.023285634,0.002586095,0.000721952,0.001605534,0.008178527,0.000991337,0.002359812,0.007510452,0.002780053,4.31016E-05,0.004234731,0.000226283,0.000883583,0.001982673,0.001034438,1.07754E-05,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3022,0.032563252,0.072401286,0.078930644
E14000704,Folkestone and Hythe,E12000008,South East,K02000001,United Kingdom,2011,112985,102760,99560,504,1708,976,12,52,699,3770,3424,346,127,128,853,176,451,2596,537,7,419,17,118,173,102,0,1,0.909501261,0.881178918,0.004460769,0.015117051,0.008638315,0.000106209,0.000460238,0.006186662,0.033367261,0.030304908,0.003062353,0.001124043,0.001132894,0.007549675,0.001557729,0.00399168,0.022976501,0.004752843,6.19551E-05,0.003708457,0.000150462,0.001044386,0.001531177,0.000902775,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5704,0.050484578,0.072401286,0.078930644
E14000711,Gillingham and Rainham,E12000008,South East,K02000001,United Kingdom,2011,98830,88730,86709,310,1142,564,5,31,676,3333,2989,344,170,731,899,277,301,2462,561,8,400,6,96,76,73,0,1,0.89780431,0.877355054,0.003136699,0.011555196,0.005706769,5.05919E-05,0.00031367,0.006840028,0.033724578,0.030243853,0.003480724,0.001720125,0.00739654,0.009096428,0.002802793,0.003045634,0.024911464,0.005676414,8.09471E-05,0.004047354,6.07103E-05,0.000971365,0.000768997,0.000738642,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,6060,0.061317414,0.072401286,0.078930644
E14000713,Gosport,E12000008,South East,K02000001,United Kingdom,2011,96699,90974,86205,579,2843,1345,2,95,330,2354,2167,187,75,164,569,106,263,499,501,4,453,32,83,99,98,0,1,0.940795665,0.891477678,0.005987652,0.029400511,0.013909141,2.06827E-05,0.00098243,0.003412652,0.024343582,0.022409746,0.001933836,0.000775603,0.001695984,0.005884239,0.001096185,0.00271978,0.005160343,0.005181026,4.13655E-05,0.00468464,0.000330924,0.000858334,0.001023795,0.001013454,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2946,0.030465672,0.072401286,0.078930644
E14000715,Gravesham,E12000008,South East,K02000001,United Kingdom,2011,101720,87419,85825,317,817,456,4,25,657,5202,4786,416,120,962,983,217,196,4767,380,11,433,12,105,109,122,0,1,0.859408179,0.843737711,0.003116398,0.008031852,0.004482894,3.93236E-05,0.000245773,0.006458907,0.051140385,0.047050727,0.004089658,0.001179709,0.009457334,0.009663783,0.002133307,0.001926858,0.04686394,0.003735745,0.00010814,0.004256783,0.000117971,0.001032245,0.001071569,0.001199371,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,8417,0.082746756,0.072401286,0.078930644
E14000719,Guildford,E12000008,South East,K02000001,United Kingdom,2011,105647,87637,84047,473,1803,1312,2,92,745,6328,5513,815,315,505,1859,1172,1658,1718,1310,37,990,71,549,433,227,1,1,0.829526631,0.795545543,0.004477174,0.017066268,0.012418715,1.8931E-05,0.000870825,0.007051786,0.059897583,0.052183214,0.00771437,0.002981627,0.004780069,0.017596335,0.011093547,0.015693773,0.016261702,0.012399784,0.000350223,0.009370829,0.000672049,0.005196551,0.004098555,0.002148665,9.46548E-06,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,10845,0.102653175,0.072401286,0.078930644
E14000735,Hastings and Rye,E12000008,South East,K02000001,United Kingdom,2011,107984,99153,96789,320,1245,788,11,45,646,3424,2943,481,121,263,954,435,339,1016,570,22,568,16,145,158,109,0,1,0.918219366,0.896327234,0.002963402,0.011529486,0.007297377,0.000101867,0.000416728,0.005982368,0.031708401,0.027254038,0.004454364,0.001120536,0.002435546,0.008834642,0.004028375,0.003139354,0.009408801,0.00527856,0.000203734,0.005260039,0.00014817,0.001342792,0.00146318,0.001009409,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,4716,0.043673137,0.072401286,0.078930644
E14000736,Havant,E12000008,South East,K02000001,United Kingdom,2011,91875,87170,84459,317,1497,890,7,65,358,1834,1682,152,68,114,546,116,205,426,409,2,279,8,109,104,62,0,1,0.948789116,0.919281633,0.00345034,0.016293878,0.009687075,7.61905E-05,0.000707483,0.003896599,0.019961905,0.018307483,0.001654422,0.000740136,0.001240816,0.005942857,0.001262585,0.002231293,0.004636735,0.004451701,2.17687E-05,0.003036735,8.70748E-05,0.001186395,0.001131973,0.00067483,0,1,0.879171951,0.848412982,0.004093228,0.015579142,0.010990822,9.57758E-05,0.000652596,0.006847332,0.040926836,0.036898926,0.00402791,0.001850083,0.003997221,0.014739628,0.003465184,0.005864096,0.021446944,0.006857292,0.000150323,0.007729697,0.000293118,0.002221605,0.002344249,0.001439648,2.20041E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2448,0.026644898,0.072401286,0.078930644
