ONSConstID,ConstituencyName,RegionID,RegionName,All#,GbHasRelig,RegHasRelig%,HasReligion#,HasReligion%,GbChristian%,RegChristian%,Christian#,Christian%,GbBuddhist%,RegBuddhist%,Buddhist#,Buddhist%,GbHindu%,RegHindu%,Hindu#,Hindu%,GbJewish%,RegJewish%,Jewish#,Jewish%,GbMuslim%,RegMuslim%,Muslim#,Muslim%,GbSikh%,RegSikh%,Sikh#,Sikh%,GbOther%,RegOther%,Other#,Other%,GbNoReligion%,RegNoReligion%,NoReligion#,NoReligion%,GbNotStated%,RegNotStated%,NotStated#,GbNotStated%
S14000057,Stirling,S92000003,Scotland,90247,0.666873424,0.56393215,49696,0.550666504,0.588114724,0.538240243,48203,0.534123018,0.004245273,0.002416247,286,0.00316908,0.013573312,0.00309306,232,0.002570723,0.004386952,0.001111719,63,0.000698084,0.045343708,0.014491248,578,0.006404645,0.00704259,0.001709974,88,0.000975102,0.004166865,0.002869659,246,0.002725852,0.261332921,0.366566246,34152,0.378428092,0.071793655,0.069501604,6399,0.070905404
E14000969,Stockport,E12000002,North West,85027,0.666873424,0.739730724,54570,0.641796135,0.588114724,0.672538423,49959,0.587566302,0.004245273,0.002934555,280,0.003293072,0.013573312,0.005425133,485,0.00570407,0.004386952,0.004313136,120,0.001411316,0.045343708,0.05054581,3391,0.039881449,0.00704259,0.001255924,48,0.000564527,0.004166865,0.002717742,287,0.003375398,0.261332921,0.198224747,24728,0.290825267,0.071793655,0.062044529,5729,0.067378597
E14000970,Stockton North,E12000001,North East,92033,0.666873424,0.705198842,64509,0.700933361,0.588114724,0.675167874,62556,0.679712712,0.004245273,0.002432144,166,0.001803701,0.013573312,0.002992815,200,0.002173134,0.004386952,0.001734,37,0.00040203,0.045343708,0.018007722,1220,0.013256115,0.00704259,0.002296597,115,0.001249552,0.004166865,0.002567691,215,0.002336119,0.261332921,0.234011042,21900,0.237958124,0.071793655,0.060790116,5624,0.061108515
E14000971,Stockton South,E12000001,North East,99577,0.666873424,0.705198842,72521,0.72829067,0.588114724,0.675167874,68167,0.684565713,0.004245273,0.002432144,222,0.00222943,0.013573312,0.002992815,475,0.004770178,0.004386952,0.001734,57,0.000572421,0.045343708,0.018007722,2923,0.029354168,0.00704259,0.002296597,510,0.005121665,0.004166865,0.002567691,167,0.001677094,0.261332921,0.234011042,21010,0.210992498,0.071793655,0.060790116,6046,0.060716832
E14000972,Stoke-on-Trent Central,E12000005,West Midlands,83104,0.666873424,0.714488275,55325,0.665732095,0.588114724,0.602203166,47472,0.571236042,0.004245273,0.002972055,443,0.00533067,0.013573312,0.012896996,999,0.012021082,0.004386952,0.000824906,32,0.00038506,0.045343708,0.067147853,5779,0.069539372,0.00704259,0.023863736,230,0.002767616,0.004166865,0.004579561,370,0.004452253,0.261332921,0.219732885,22348,0.268916057,0.071793655,0.06577884,5431,0.065351848
E14000973,Stoke-on-Trent North,E12000005,West Midlands,96715,0.666873424,0.714488275,66061,0.683048131,0.588114724,0.602203166,59703,0.617308587,0.004245273,0.002972055,177,0.001830119,0.013573312,0.012896996,175,0.00180944,0.004386952,0.000824906,15,0.000155095,0.045343708,0.067147853,5528,0.057157628,0.00704259,0.023863736,166,0.001716383,0.004166865,0.004579561,297,0.003070878,0.261332921,0.219732885,24384,0.252122215,0.071793655,0.06577884,6270,0.064829654
E14000974,Stoke-on-Trent South,E12000005,West Midlands,89539,0.666873424,0.714488275,62723,0.700510392,0.588114724,0.602203166,58068,0.648521873,0.004245273,0.002972055,176,0.001965624,0.013573312,0.012896996,223,0.002490535,0.004386952,0.000824906,23,0.000256871,0.045343708,0.067147853,3734,0.041702498,0.00704259,0.023863736,190,0.00212198,0.004166865,0.004579561,309,0.00345101,0.261332921,0.219732885,21272,0.237572454,0.071793655,0.06577884,5544,0.061917153
E14000975,Stone,E12000005,West Midlands,84249,0.666873424,0.714488275,63731,0.756460017,0.588114724,0.602203166,62766,0.745005875,0.004245273,0.002972055,142,0.00168548,0.013573312,0.012896996,154,0.001827915,0.004386952,0.000824906,43,0.000510392,0.045343708,0.067147853,290,0.003442177,0.00704259,0.023863736,96,0.001139479,0.004166865,0.004579561,240,0.002848699,0.261332921,0.219732885,15022,0.178304787,0.071793655,0.06577884,5496,0.065235196
E14000976,Stourbridge,E12000005,West Midlands,90024,0.666873424,0.714488275,63426,0.704545455,0.588114724,0.602203166,58084,0.645205723,0.004245273,0.002972055,185,0.002055008,0.013573312,0.012896996,203,0.002254954,0.004386952,0.000824906,39,0.000433218,0.045343708,0.067147853,4070,0.045210166,0.00704259,0.023863736,519,0.005765129,0.004166865,0.004579561,326,0.003621257,0.261332921,0.219732885,20721,0.230171954,0.071793655,0.06577884,5877,0.065282591
E14000977,Stratford-on-Avon,E12000005,West Midlands,88490,0.666873424,0.714488275,63580,0.718499265,0.588114724,0.602203166,62276,0.703763137,0.004245273,0.002972055,239,0.00270087,0.013573312,0.012896996,212,0.002395751,0.004386952,0.000824906,121,0.001367386,0.045343708,0.067147853,244,0.002757374,0.00704259,0.023863736,178,0.002011527,0.004166865,0.004579561,310,0.003503221,0.261332921,0.219732885,18519,0.209277885,0.071793655,0.06577884,6391,0.07222285
E14000978,Streatham,E12000007,London,115046,0.666873424,0.707960823,74320,0.646002469,0.588114724,0.484219791,61470,0.534308016,0.004245273,0.010035061,881,0.007657806,0.013573312,0.050317344,1620,0.014081324,0.004386952,0.01817997,431,0.003746328,0.045343708,0.123908773,9172,0.079724632,0.00704259,0.015431234,177,0.001538515,0.004166865,0.00586865,569,0.004945848,0.261332921,0.207289483,30840,0.268066686,0.071793655,0.084749694,9886,0.085930845
E14000979,Stretford and Urmston,E12000002,North West,98749,0.666873424,0.739730724,72416,0.733334008,0.588114724,0.672538423,60617,0.613849254,0.004245273,0.002934555,296,0.002997499,0.013573312,0.005425133,518,0.005245623,0.004386952,0.004313136,129,0.001306342,0.045343708,0.05054581,9234,0.093509808,0.00704259,0.001255924,1359,0.013762165,0.004166865,0.002717742,263,0.002663318,0.261332921,0.198224747,20162,0.204174219,0.071793655,0.062044529,6171,0.062491772
E14000980,Stroud,E12000009,South West,99816,0.666873424,0.628270909,63222,0.633385429,0.588114724,0.603914777,61623,0.617365953,0.004245273,0.00373043,333,0.003336138,0.013573312,0.003086444,106,0.001061954,0.004386952,0.001203456,90,0.000901659,0.045343708,0.009685882,220,0.002204055,0.00704259,0.001114024,27,0.000270498,0.004166865,0.005535897,823,0.008245171,0.261332921,0.292913602,28537,0.285896049,0.071793655,0.078815489,8057,0.080718522
E14000981,Suffolk Coastal,E12000006,East of England,98927,0.666873424,0.648321138,63836,0.645283896,0.588114724,0.596559583,62379,0.630555864,0.004245273,0.003809327,311,0.003143732,0.013573312,0.009237271,196,0.001981259,0.004386952,0.005956937,109,0.001101823,0.045343708,0.025370598,351,0.003548071,0.00704259,0.003114949,54,0.000545857,0.004166865,0.004272473,436,0.00440729,0.261332921,0.279045967,27378,0.276749522,0.071793655,0.072632896,7713,0.077966581
E14000982,Sunderland Central,E12000001,North East,99885,0.666873424,0.705198842,72482,0.725654503,0.588114724,0.675167874,68201,0.682795214,0.004245273,0.002432144,324,0.00324373,0.013573312,0.002992815,434,0.004344997,0.004386952,0.001734,45,0.000450518,0.045343708,0.018007722,2878,0.028813135,0.00704259,0.002296597,412,0.004124743,0.004166865,0.002567691,188,0.001882164,0.261332921,0.234011042,21401,0.214256395,0.071793655,0.060790116,6002,0.060089102
E14000983,Surrey Heath,E12000008,South East,105624,0.666873424,0.649769594,72208,0.683632508,0.588114724,0.597600162,67047,0.634770507,0.004245273,0.005089435,809,0.007659244,0.013573312,0.010712412,1469,0.013907824,0.004386952,0.002056921,187,0.001770431,0.045343708,0.023353427,1770,0.016757555,0.00704259,0.006362778,506,0.004790578,0.004166865,0.004594458,420,0.003976369,0.261332921,0.276590058,25778,0.244054382,0.071793655,0.073640349,7638,0.072313111
E14000984,Sutton and Cheam,E12000007,London,94824,0.666873424,0.707960823,65622,0.69203999,0.588114724,0.484219791,55283,0.583006412,0.004245273,0.010035061,763,0.008046486,0.013573312,0.050317344,4372,0.046106471,0.004386952,0.01817997,326,0.003437948,0.045343708,0.123908773,4313,0.045484266,0.00704259,0.015431234,186,0.001961529,0.004166865,0.00586865,379,0.003996878,0.261332921,0.207289483,22194,0.23405467,0.071793655,0.084749694,7008,0.07390534
E14000985,Sutton Coldfield,E12000005,West Midlands,95107,0.666873424,0.714488275,69446,0.730188104,0.588114724,0.602203166,63321,0.665786956,0.004245273,0.002972055,270,0.002838908,0.013573312,0.012896996,1442,0.01516187,0.004386952,0.000824906,128,0.001345853,0.045343708,0.067147853,1830,0.019241486,0.00704259,0.023863736,2074,0.021807017,0.004166865,0.004579561,381,0.004006014,0.261332921,0.219732885,19803,0.208218112,0.071793655,0.06577884,5858,0.061593784
W07000048,Swansea East,W92000004,Wales,80536,0.666873424,0.602760738,44841,0.55678206,0.588114724,0.575591424,42611,0.52909258,0.004245273,0.002976051,189,0.002346777,0.013573312,0.003405957,241,0.002992451,0.004386952,0.000673749,29,0.000360087,0.045343708,0.014999399,1377,0.017097944,0.00704259,0.000966882,99,0.001229264,0.004166865,0.004147277,295,0.003662958,0.261332921,0.320878446,29570,0.367164995,0.071793655,0.076360816,6125,0.076052945
W07000047,Swansea West,W92000004,Wales,80668,0.666873424,0.602760738,45878,0.568726137,0.588114724,0.575591424,40629,0.503656964,0.004245273,0.002976051,472,0.005851143,0.013573312,0.003405957,421,0.005218922,0.004386952,0.000673749,96,0.001190063,0.045343708,0.014999399,3681,0.045631477,0.00704259,0.000966882,129,0.001599147,0.004166865,0.004147277,450,0.00557842,0.261332921,0.320878446,28723,0.356064363,0.071793655,0.076360816,6067,0.075209501
E14000986,Tamworth,E12000005,West Midlands,95334,0.666873424,0.714488275,63039,0.661243628,0.588114724,0.602203166,61310,0.643107391,0.004245273,0.002972055,180,0.001888099,0.013573312,0.012896996,322,0.003377599,0.004386952,0.000824906,22,0.000230768,0.045343708,0.067147853,417,0.004374095,0.00704259,0.023863736,468,0.004909057,0.004166865,0.004579561,320,0.00335662,0.261332921,0.219732885,26425,0.277183376,0.071793655,0.06577884,5870,0.061572996
E14000987,Tatton,E12000002,North West,84287,0.666873424,0.739730724,60830,0.721700855,0.588114724,0.672538423,58479,0.693808061,0.004245273,0.002934555,251,0.002977921,0.013573312,0.005425133,449,0.005327037,0.004386952,0.004313136,350,0.004152479,0.045343708,0.05054581,969,0.011496435,0.00704259,0.001255924,111,0.001316929,0.004166865,0.002717742,221,0.002621994,0.261332921,0.198224747,17961,0.21309336,0.071793655,0.062044529,5496,0.065205785
E14000988,Taunton Deane,E12000009,South West,110187,0.666873424,0.628270909,69994,0.635229201,0.588114724,0.603914777,68419,0.620935319,0.004245273,0.00373043,357,0.003239947,0.013573312,0.003086444,179,0.001624511,0.004386952,0.001203456,69,0.000626208,0.045343708,0.009685882,399,0.003621117,0.00704259,0.001114024,14,0.000127057,0.004166865,0.005535897,557,0.005055043,0.261332921,0.292913602,31436,0.285296814,0.071793655,0.078815489,8757,0.079473985
E14000989,Telford,E12000005,West Midlands,90359,0.666873424,0.714488275,56525,0.625560265,0.588114724,0.602203166,53371,0.590655054,0.004245273,0.002972055,191,0.002113791,0.013573312,0.012896996,576,0.006374573,0.004386952,0.000824906,36,0.000398411,0.045343708,0.067147853,668,0.007392733,0.00704259,0.023863736,1260,0.013944377,0.004166865,0.004579561,423,0.004681327,0.261332921,0.219732885,27826,0.307949402,0.071793655,0.06577884,6008,0.066490333
E14000990,Tewkesbury,E12000009,South West,98134,0.666873424,0.628270909,66820,0.6809057,0.588114724,0.603914777,65176,0.664153097,0.004245273,0.00373043,204,0.00207879,0.013573312,0.003086444,497,0.005064504,0.004386952,0.001203456,66,0.00067255,0.045343708,0.009685882,475,0.00484032,0.00704259,0.001114024,73,0.000743881,0.004166865,0.005535897,329,0.003352559,0.261332921,0.292913602,24314,0.247763262,0.071793655,0.078815489,7000,0.071331037
E14000991,The Cotswolds,E12000009,South West,95844,0.666873424,0.628270909,66322,0.691978632,0.588114724,0.603914777,65221,0.680491215,0.004245273,0.00373043,250,0.002608405,0.013573312,0.003086444,130,0.001356371,0.004386952,0.001203456,140,0.001460707,0.045343708,0.009685882,182,0.001898919,0.00704259,0.001114024,20,0.000208672,0.004166865,0.005535897,379,0.003954342,0.261332921,0.292913602,22410,0.233817453,0.071793655,0.078815489,7112,0.074203915
E14000992,The Wrekin,E12000005,West Midlands,90904,0.666873424,0.714488275,64177,0.705986535,0.588114724,0.602203166,59934,0.659310921,0.004245273,0.002972055,229,0.002519141,0.013573312,0.012896996,329,0.003619203,0.004386952,0.000824906,45,0.000495028,0.045343708,0.067147853,2444,0.026885506,0.00704259,0.023863736,883,0.009713544,0.004166865,0.004579561,313,0.003443193,0.261332921,0.219732885,20830,0.229142832,0.071793655,0.06577884,5897,0.064870633
E14000993,Thirsk and Malton,E12000003,Yorkshire and The Humber,96949,0.666873424,0.6731769,70574,0.727949747,0.588114724,0.594999596,69818,0.720151832,0.004245273,0.002710016,196,0.002021682,0.013573312,0.004556248,60,0.000618882,0.004386952,0.001879164,39,0.000402273,0.045343708,0.061708266,156,0.001609093,0.00704259,0.0041976,7,7.22029E-05,0.004166865,0.00312601,298,0.003073781,0.261332921,0.258570787,19321,0.199290349,0.071793655,0.068252313,7054,0.072759905
E14000994,Thornbury and Yate,E12000009,South West,82926,0.666873424,0.628270909,52661,0.635036056,0.588114724,0.603914777,51662,0.622989171,0.004245273,0.00373043,177,0.002134433,0.013573312,0.003086444,95,0.0011456,0.004386952,0.001203456,48,0.000578829,0.045343708,0.009685882,288,0.003472976,0.00704259,0.001114024,100,0.001205894,0.004166865,0.005535897,291,0.003509153,0.261332921,0.292913602,23963,0.288968478,0.071793655,0.078815489,6302,0.075995466
E14000995,Thurrock,E12000006,East of England,116255,0.666873424,0.648321138,78418,0.674534429,0.588114724,0.596559583,72261,0.621573266,0.004245273,0.003809327,525,0.004515935,0.013573312,0.009237271,1068,0.009186702,0.004386952,0.005956937,185,0.001591329,0.045343708,0.025370598,2877,0.024747323,0.00704259,0.003114949,1154,0.009926455,0.004166865,0.004272473,348,0.00299342,0.261332921,0.279045967,30486,0.262233882,0.071793655,0.072632896,7351,0.063231689
E14000996,Tiverton and Honiton,E12000009,South West,97830,0.666873424,0.628270909,63912,0.653296535,0.588114724,0.603914777,62889,0.64283962,0.004245273,0.00373043,260,0.002657671,0.013573312,0.003086444,88,0.00089952,0.004386952,0.001203456,77,0.00078708,0.045343708,0.009685882,145,0.001482163,0.00704259,0.001114024,8,8.17745E-05,0.004166865,0.005535897,445,0.004548707,0.261332921,0.292913602,25797,0.263692119,0.071793655,0.078815489,8121,0.083011346
E14000997,Tonbridge and Malling,E12000008,South East,98975,0.666873424,0.649769594,65147,0.658216721,0.588114724,0.597600162,63151,0.638050013,0.004245273,0.005089435,383,0.003869664,0.013573312,0.010712412,430,0.004344531,0.004386952,0.002056921,131,0.001323567,0.045343708,0.023353427,599,0.006052033,0.00704259,0.006362778,102,0.001030563,0.004166865,0.004594458,351,0.00354635,0.261332921,0.276590058,26709,0.269856024,0.071793655,0.073640349,7119,0.071927254
E14000998,Tooting,E12000007,London,106890,0.666873424,0.707960823,70576,0.660267565,0.588114724,0.484219791,52870,0.494620638,0.004245273,0.010035061,749,0.007007204,0.013573312,0.050317344,4112,0.038469455,0.004386952,0.01817997,501,0.004687061,0.045343708,0.123908773,11474,0.107343999,0.00704259,0.015431234,421,0.003938628,0.004166865,0.00586865,449,0.00420058,0.261332921,0.207289483,28127,0.263139676,0.071793655,0.084749694,8187,0.076592759
E14000999,Torbay,E12000009,South West,97132,0.666873424,0.628270909,62653,0.645029444,0.588114724,0.603914777,61121,0.629257093,0.004245273,0.00373043,309,0.003181238,0.013573312,0.003086444,116,0.001194251,0.004386952,0.001203456,90,0.000926574,0.045343708,0.009685882,452,0.004653461,0.00704259,0.001114024,35,0.000360334,0.004166865,0.005535897,530,0.005456492,0.261332921,0.292913602,27005,0.27802372,0.071793655,0.078815489,7474,0.076946835
W07000053,Torfaen,W92000004,Wales,81108,0.666873424,0.602760738,45216,0.557478917,0.588114724,0.575591424,44265,0.54575381,0.004245273,0.002976051,194,0.002391873,0.013573312,0.003405957,213,0.002626128,0.004386952,0.000673749,14,0.000172609,0.045343708,0.014999399,196,0.002416531,0.00704259,0.000966882,48,0.000591804,0.004166865,0.004147277,286,0.003526163,0.261332921,0.320878446,29745,0.366733245,0.071793655,0.076360816,6147,0.075787838
E14001000,Torridge and West Devon,E12000009,South West,97183,0.666873424,0.628270909,62623,0.644382248,0.588114724,0.603914777,61491,0.63273412,0.004245273,0.00373043,245,0.002521017,0.013573312,0.003086444,47,0.000483624,0.004386952,0.001203456,68,0.000699711,0.045343708,0.009685882,158,0.001625799,0.00704259,0.001114024,11,0.000113189,0.004166865,0.005535897,603,0.006204789,0.261332921,0.292913602,26174,0.26932694,0.071793655,0.078815489,8386,0.086290812
E14001001,Totnes,E12000009,South West,82799,0.666873424,0.628270909,52144,0.62976606,0.588114724,0.603914777,50635,0.611541202,0.004245273,0.00373043,470,0.005676397,0.013573312,0.003086444,41,0.000495175,0.004386952,0.001203456,115,0.001388906,0.045343708,0.009685882,191,0.002306791,0.00704259,0.001114024,9,0.000108697,0.004166865,0.005535897,683,0.008248892,0.261332921,0.292913602,23336,0.281839153,0.071793655,0.078815489,7319,0.088394787
E14001002,Tottenham,E12000007,London,129237,0.666873424,0.707960823,94256,0.729326741,0.588114724,0.484219791,61280,0.474167615,0.004245273,0.010035061,1573,0.012171437,0.013573312,0.050317344,2377,0.018392566,0.004386952,0.01817997,3425,0.026501698,0.045343708,0.123908773,24644,0.190688425,0.00704259,0.015431234,394,0.003048663,0.004166865,0.00586865,563,0.004356338,0.261332921,0.207289483,23748,0.183755426,0.071793655,0.084749694,11233,0.086917833
E14001003,Truro and Falmouth,E12000009,South West,89289,0.666873424,0.628270909,53829,0.602862615,0.588114724,0.603914777,52266,0.585357659,0.004245273,0.00373043,358,0.004009452,0.013573312,0.003086444,285,0.003191883,0.004386952,0.001203456,102,0.001142358,0.045343708,0.009685882,235,0.002631903,0.00704259,0.001114024,22,0.000246391,0.004166865,0.005535897,561,0.006282969,0.261332921,0.292913602,27894,0.312401304,0.071793655,0.078815489,7566,0.084736082
